id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
2399	"doumbo, ogobara k."	-0.5246	0.2339	1	36	57	6	63	3.0061	2009.5	10.5	0.501
2403	"downs, j."	1.3019	-0.0922	12	7	12	2	0	0	2011	0	0
2405	"drabo, k. m."	0.5736	0.279	25	10	15	3	0	0	2010.3333	0	0
2407	"drabo, m."	0.5926	0.3656	25	9	22	5	0	0	2011.4	0	0
2409	"drabo, maxime k."	-0.6598	-0.0239	27	9	15	2	45	2.2359	2011	22.5	1.1179
2411	"draguez, b."	1.2679	-0.4222	11	8	12	3	39	1.8436	2010.3333	13	0.6145
2413	"drakeley, c."	0.3201	0.271	6	14	14	2	0	0	2010.5	0	0
2414	"drakeley, chris"	-0.5271	0.3319	13	23	32	4	30	2.633	2014.5	7.5	0.6582
2417	"dramaix, m."	0.5334	-0.153	15	5	11	5	6	0.4464	2012.8	1.2	0.0893
2418	"dramaix, michele"	-0.2906	-0.2365	10	11	14	3	35	3.0538	2013.3333	11.6667	1.0179
2421	"dramaix-wilmet, michele"	-0.2637	-0.2122	10	4	7	4	40	2.2376	2011.25	10	0.5594
2432	"dubois, m. c."	0.1992	0.3248	6	12	22	3	46	3.6301	2007.6667	15.3333	1.21
2433	"dubois, marie-claude"	-0.2701	0.5025	1	63	115	9	23	1.9433	2007.8889	2.5556	0.2159
2434	"dubois, patrice"	-0.2202	0.6022	1	16	31	3	0	0	2005	0	0
2436	"dubourg, d."	0.9108	0.3083	19	3	5	3	17	1.3416	2011.6667	5.6667	0.4472
2437	"dubourg, dominique"	-0.4237	-0.5319	23	9	10	3	32	1.6975	2009.6667	10.6667	0.5658
2439	"dubovsky, filip"	-0.3312	0.4442	1	21	47	3	2	0.1578	2007	0.6667	0.0526
2441	"duc, t. ngo"	0.8295	0.0406	6	12	25	4	0	0	2008.5	0	0
2443	"duchateau, l."	1.1787	-0.1508	12	4	4	2	5	0.91	2016	2.5	0.455
2444	"duchateau, luc"	-0.5959	0.3174	3	43	103	22	280	25.2036	2013.7727	12.7273	1.1456
2446	"ducheyne, els"	-0.87	0.2176	13	4	5	2	17	1.0012	2013	8.5	0.5006
2452	"duenas, g."	0.8764	0.1696	33	7	12	2	0	0	2007	0	0
2454	"duerr, hans-peter"	-0.3159	-0.2461	9	9	20	3	123	9.3382	2012.3333	41	3.1127
2460	"duguma, reta"	-0.4549	0.2374	3	7	8	2	10	1.4838	2014.5	5	0.7419
2464	"dujardin, b."	0.5357	0.3711	25	26	55	16	2	0.1349	2009	0.125	0.0084
2465	"dujardin, bruno"	-0.3676	-0.1951	10	14	15	5	35	2.8956	2012.2	7	0.5791
2467	"dujardin, j-c."	1.1415	0.1534	12	4	4	2	0	0	2013	0	0
2469	"dujardin, j. -c."	1.1339	0.1224	8	17	25	6	25	0.935	2012.5	4.1667	0.1558
2470	"dujardin, j. c."	1.0756	0.1495	8	27	34	7	33	0.9909	2014	4.7143	0.1416
2472	"dujardin, jean claude"	-0.5136	-0.0777	9	34	48	10	137	19.522	2011.3	13.7	1.9522
2473	"dujardin, jean-claude"	-0.4369	-0.1537	9	94	214	35	789	98.7743	2011.5429	22.5429	2.8221
2477	"duncan, elizabeth h."	-0.3304	0.5248	1	19	20	2	0	0	2011	0	0
2486	"dunkley, s."	1.2356	-0.2824	11	17	26	5	17	1.3648	2010.6	3.4	0.273
2487	"dunkley, sophie"	-0.8458	-0.3604	28	7	31	7	97	4.5357	2009.7143	13.8571	0.648
2489	"duong, t. t."	0.7883	0.1283	6	19	38	5	1	0.0847	2015.8	0.2	0.0169
2497	"durnez, l."	0.9581	0.0604	6	14	14	2	0	0	2014	0	0
2498	"durnez, lies"	-0.7393	-0.1785	21	57	146	17	306	35.6079	2014.4706	18	2.0946
2502	"dutta, sheetij"	-0.3167	0.5037	1	38	51	6	16	1.9521	2012.1667	2.6667	0.3253
2504	"duysburgh, e."	0.5982	-0.2269	15	6	15	5	34	2.8814	2013.4	6.8	0.5763
2505	"duysburgh, els"	-0.084	-0.2882	7	8	15	2	16	1.5422	2014.5	8	0.7711
2516	"eba, kasahun"	-0.722	0.3299	3	6	7	2	3	1.9417	2016.5	1.5	0.9708
2525	"eckels, kenneth h."	-0.3295	0.8551	26	34	125	12	251	24.8579	2013.6667	20.9167	2.0715
2526	"eddyani, m."	0.9537	0.2633	8	8	13	3	7	0.5932	2015.6667	2.3333	0.1977
2527	"eddyani, miriam"	-0.316	-0.1123	10	15	34	4	59	5.7338	2014	14.75	1.4335
2531	"ediage, emmanuel njumbe"	-0.826	0.2569	5	5	7	2	7	0.854	2016.5	3.5	0.427
2535	"edwards, jeffrey k."	-0.708	-0.4604	7	8	10	2	42	7.6441	2015	21	3.822
2540	"eggermont, k."	1.0029	0.088	12	12	22	4	2	1.8197	2017	0.5	0.4549
2548	"eichner, martin"	-0.3335	-0.2413	9	9	13	2	53	3.1946	2013	26.5	1.5973
2556	"ekangu, rosine ali"	-0.5131	0.0581	5	15	20	3	59	4.2632	2011.6667	19.6667	1.4211
2564	"el safi, s."	1.2571	0.0457	18	12	13	2	0	0	2014	0	0
2565	"el safi, sayda"	-0.4761	-0.1348	5	23	24	2	19	1.25	2013	9.5	0.625
2567	"el-safi, s."	1.2362	0.1152	18	16	29	4	113	5.0272	2011.75	28.25	1.2568
2568	"el-safi, sayda"	-0.4051	-0.1246	9	34	53	7	64	4.1759	2013.7143	9.1429	0.5966
2598	"endris, m."	1.0289	-0.004	18	9	11	2	0	0	2017	0	0
2599	"endy, timothy p."	-0.278	0.8602	26	17	22	2	76	4.8525	2009.5	38	2.4263
2601	"engelen, marc"	-0.7553	0.223	14	15	28	4	2	1.8197	2017	0.5	0.4549
2604	"engels, dirk"	-0.8727	0.3985	13	22	43	3	124	10.4122	2013.6667	41.3333	3.4707
2607	"engo, a."	1.202	-0.2326	4	12	19	2	0	0	2016	0	0
2612	"ensoy-musoro, chellafe"	-0.3179	-0.0097	10	11	19	2	17	15.4672	2017	8.5	7.7336
2615	"enyaru, john charles"	-0.5209	0.2081	5	13	22	2	57	3.478	2011	28.5	1.739
2622	"erhart, a."	0.7998	0.0536	6	63	159	28	28	2.2243	2011.6429	1	0.0794
2623	"erhart, annette"	-0.8656	-0.0379	16	106	328	45	731	55.0452	2011.5333	16.2444	1.2232
2625	"erko, berhanu"	-0.8629	-0.2018	2	8	8	2	5	0.91	2015	2.5	0.455
2628	"escobedo, a."	1.4106	0.0346	12	7	12	2	0	0	2007	0	0
2643	"estrada-pena, agustin"	-0.8009	0.178	13	8	11	3	230	20.6794	2014.6667	76.6667	6.8931
2644	"etang, josiane"	-0.7862	-0.3403	28	7	12	4	103	6.8301	2012.5	25.75	1.7075
2646	"etard, jean-francois"	-0.6126	-0.08	2	15	17	3	24	2.375	2015	8	0.7917
2649	"etienne, william"	-0.8087	-0.3179	21	15	27	3	48	5.1782	2015	16	1.7261
2658	"ewer, katie"	-0.0503	0.4301	29	23	56	5	0	0	2015.8	0	0
2669	"fairlamb, alan h."	-0.4735	-0.1896	9	7	11	2	51	6.455	2013	25.5	3.2275
2673	"fakorede, foluke"	-0.6615	0.1521	5	7	8	2	36	3.1596	2011	18	1.5798
2676	"falay, d."	0.9965	-0.0926	4	11	16	3	0	0	2017	0	0
2677	"falay, dadi"	-0.3254	0.0404	10	14	15	2	23	15.8868	2015.5	11.5	7.9434
2681	"falconar, andrew k."	-0.3354	-0.174	9	10	19	2	24	1.6784	2014	12	0.8392
2690	"fanello, c. i."	0.6295	-0.0421	6	6	10	2	48	3.4092	2007.5	24	1.7046
2708	"faye, babacar"	-0.1753	-0.266	7	7	8	2	10	3.3227	2015	5	1.6614
2715	"feldmann, heinz"	-0.6296	-0.1747	7	4	4	2	43	3.7468	2012	21.5	1.8734
2717	"feldmann, joerg"	-0.4888	-0.1934	9	7	11	2	51	6.455	2013	25.5	3.2275
2720	"felger, i."	1.1851	-0.0246	12	9	14	2	0	0	2015	0	0
2721	"felger, ingrid"	-1.0962	-0.0239	16	13	15	2	30	5.46	2016	15	2.73
2730	"fernandez, stefan"	-0.3391	0.9088	26	16	28	3	79	9.3208	2014.3333	26.3333	3.1069
2737	"ferreira, m. c. r."	0.76	0.4476	37	9	18	2	5	0.1182	2003	2.5	0.0591
2750	"fevre, e. m."	0.9918	-0.3439	20	4	4	2	59	7.1983	2016.5	29.5	3.5991
2751	"fevre, eric m."	-0.1998	0.1568	3	5	5	2	157	8.2223	2011.5	78.5	4.1111
2754	"fichet-calvet, elisabeth"	-0.4793	-0.1162	2	7	8	3	140	10.3973	2011.6667	46.6667	3.4658
2759	"fikre, h."	1.0682	-0.0695	18	16	20	2	0	0	2016	0	0
2760	"fikre, helina"	-0.5233	-0.4108	23	21	26	3	30	7.6435	2016.3333	10	2.5478
2765	"firmenich, p."	1.3093	-0.3909	11	8	12	3	6	0.2669	2008.6667	2	0.089
2767	"fischer, peter u."	-0.6561	0.359	13	5	9	2	8	0.976	2015.5	4	0.488
2770	"fissette, krista"	-0.2307	-0.0781	10	15	20	3	129	5.9222	2007	43	1.9741
2772	"fitzpatrick, christopher"	-0.6954	0.1066	42	7	7	2	10	1.82	2016	5	0.91
2788	"fofana, h. k. m."	1.4392	0.1099	38	12	41	4	0	0	2016	0	0
2796	"fonseca, v."	1.0824	0.2971	8	6	8	2	0	0	2017	0	0
2803	"fonteyne, g."	0.5507	-0.2012	15	3	6	2	0	0	2011	0	0
2806	"fonville, manoj"	-0.7219	0.1664	13	10	19	3	148	10.7504	2014.3333	49.3333	3.5835
2808	"foquet, lander"	-0.3235	0.6115	1	4	8	2	64	4.6684	2013.5	32	2.3342
2809	"ford, lea berrang"	-0.9279	0.2298	16	6	12	2	21	0.8367	2009.5	10.5	0.4184
2810	"ford, n."	1.2685	-0.366	11	7	11	4	334	17.3733	2010.25	83.5	4.3433
2811	"ford, nathan"	-0.6657	-0.5028	7	12	14	3	174	9.2417	2012	58	3.0806
2816	"fortin, a."	1.0177	0.118	12	4	8	4	0	0	2013	0	0
2817	"fortin, anny"	-0.7925	0.5721	34	6	9	4	11	0.9255	2012	2.75	0.2314
2820	"fourie, josephus"	-0.0198	0.2323	40	3	5	2	1	0.9098	2017	0.5	0.4549
2822	"fraeyman, j."	0.9311	-0.074	4	11	27	5	0	0	2015.8	0	0
2825	"fraga, alexandra g."	-0.2106	-0.1259	10	16	22	3	152	6.9843	2011	50.6667	2.3281
2826	"fraga, jorge"	-0.5101	-0.1427	9	11	18	4	36	2.1553	2012.5	9	0.5388
2840	"fransen, katrien"	-0.6284	-0.4483	7	6	7	2	21	0.9018	2011	10.5	0.4509
2844	"fraser, william d."	-0.988	0.3183	16	12	24	2	1	0.9098	2017	0.5	0.4549
2850	"frederich, michel"	-1.1793	-0.2166	36	3	5	2	96	4.5056	2010	48	2.2528
2862	"friedman, andrew"	-0.783	0.2517	14	12	23	2	2	1.8197	2017	1	0.9098
2871	"fukinsia, a."	1.0152	0.0632	4	8	15	2	0	0	2017	0	0
2874	"fungula, b."	1.0933	-0.1773	4	8	13	2	0	0	2015	0	0
2881	"gabriel, s."	0.9257	-0.2773	20	28	59	9	25	17.8135	2015	2.7778	1.9793
2882	"gabriel, sarah"	-0.244	0.1168	3	87	193	32	360	71.8011	2015.125	11.25	2.2438
2884	"gabrielli, albis-francesco"	-0.8037	0.3113	13	6	9	2	70	7.8773	2014	35	3.9387
2890	"gagneux, sebastien"	-0.2908	0.1457	3	4	6	2	141	6.0999	2011	70.5	3.0499
2895	"gala, jean-luc"	-0.4544	-0.3006	7	10	12	4	47	21.0954	2013	11.75	5.2738
2898	"galle, a."	0.6141	-0.1854	15	2	3	2	0	0	2017	0	0
2905	"gamboa, d."	0.8768	0.0793	6	9	22	6	0	0	2012	0	0
2906	"gamboa, dionicia"	-0.9429	0.0804	16	46	129	19	213	28.139	2013.2632	11.2105	1.481
2907	"gamboa, ricardo"	-0.1101	0.0442	3	6	12	2	5	4.5492	2017	2.5	2.2746
2910	"ganaba, rasmane"	-0.1954	-0.0271	3	14	56	7	54	5.3921	2013.1429	7.7143	0.7703
2916	"garcia, a."	1.1608	0.2431	19	14	14	2	40	1.5145	2007.5	20	0.7573
2918	"garcia, ana lineth"	-0.243	-0.3477	30	6	9	2	57	4.4982	2007	28.5	2.2491
2920	"garcia, coralith"	-0.6463	-0.3914	17	1	2	2	5	0.61	2016.5	2.5	0.305
2922	"garcia, hector h."	-0.1388	0.0596	3	13	35	6	34	6.7459	2013.3333	5.6667	1.1243
2924	"garcia, l."	1.2038	0.2326	19	10	10	2	25	0.935	2007.5	12.5	0.4675
2928	"garcia, r."	1.4343	0.3	19	8	16	2	0	0	2015	0	0
2931	"garcia-roche, r."	1.3641	0.3105	19	9	23	3	0	0	2011.6667	0	0
2952	"gauci, charles g."	-0.1716	0.2267	22	12	24	2	11	2.9177	2016.5	5.5	1.4589
2970	"gebrehiwot, tadesse"	-0.5367	0.2776	5	5	8	2	33	5.1661	2015.5	16.5	2.583
2973	"gedamu, y."	0.9994	-0.0029	18	11	17	2	0	0	2017	0	0
2975	"geertruyden, j-p. v."	1.0742	-0.0051	4	9	9	2	0	0	2016	0	0
2981	"geerts, s."	1.1816	-0.1148	12	10	12	5	68	3.3878	2007.6	13.6	0.6776
2982	"geerts, stanny"	-0.3673	0.1355	3	18	22	5	119	6.8539	2008.8	23.8	1.3708
2984	"gehre, florian"	-0.305	0.1523	3	8	15	5	67	7.421	2014.8	13.4	1.4842
2989	"geldhof, peter"	-0.6825	0.3613	13	35	75	13	118	10.9553	2014.9231	9.0769	0.8427
2997	"george, santosh"	-0.8361	0.4205	13	14	23	3	23	3.2861	2015.6667	7.6667	1.0954
3000	"gerard, s."	1.3453	-0.3507	11	5	10	5	1	0.056	2011.8	0.2	0.0112
3004	"gerrets, rene"	-0.8493	-0.11	22	26	51	5	41	7.4621	2015.8	8.2	1.4924
3007	"gerstl, s."	1.2541	-0.2446	11	10	19	4	41	3.1437	2008.5	10.25	0.7859
3008	"gerstl, sibylle"	-0.8676	-0.3667	28	6	30	6	83	3.307	2009.5	13.8333	0.5512
3011	"getachew, mestawet"	-0.7767	0.4256	13	12	19	3	21	3.822	2015	7	1.274
3012	"getachew, yehenew"	-0.6821	0.3179	3	5	14	4	34	2.0343	2013	8.5	0.5086
3017	"getahun, mulusew"	-0.5097	-0.4605	23	11	20	2	9	2.6737	2016.5	4.5	1.3369
3018	"gething, peter w."	-1.0553	0.1235	32	14	40	6	861	46.5307	2011.1667	143.5	7.7551
3022	"geubbels, eveline"	-0.2975	0.1104	3	2	3	2	42	4.3374	2014	21	2.1687
3023	"geurden, thomas"	-0.0334	0.2421	40	9	17	5	28	3.2129	2014.6	5.6	0.6426
3025	"geysen, d."	1.1817	-0.0996	12	5	5	2	20	0.748	2008.5	10	0.374
3026	"geysen, dirk"	-0.4522	0.1324	3	11	11	4	65	4.5073	2009.75	16.25	1.1268
3029	"ghalib, hashim"	-0.4122	-0.4352	9	9	16	3	59	4.275	2012.6667	19.6667	1.425
3034	"ghogomu, stephen mbigha"	-0.6352	0.0626	22	7	11	2	7	6.3689	2017	3.5	3.1844
3045	"gibbons, robert v."	-0.3037	0.8442	26	21	57	5	175	11.7065	2012.4	35	2.3413
3047	"gichangi, p."	1.0008	-0.2449	20	1	1	2	0	0	2015	0	0
3049	"gidwani, k."	1.2074	0.0603	8	19	56	9	75	4.9761	2009.5556	8.3333	0.5529
3050	"gidwani, kamlesh"	-0.3743	-0.2711	9	44	106	12	362	26.0875	2011.5833	30.1667	2.174
3052	"gies, s."	0.6109	-0.0694	6	10	26	10	22	2.0852	2010.9	2.2	0.2085
3053	"gies, sabine"	-0.9522	-0.0663	2	10	30	9	103	5.5924	2009.1111	11.4444	0.6214
3056	"gil, v. s."	0.7521	0.4395	37	9	18	2	5	0.1182	2003	2.5	0.0591
3060	"gilbert, m."	1.0008	-0.3419	20	2	2	2	59	7.1983	2016.5	29.5	3.5991
3061	"gilbert, marius"	-0.9723	0.1742	32	8	12	4	73	16.2327	2015.25	18.25	4.0582
3063	"gilbert, sarah"	-0.0418	0.3935	29	18	36	3	0	0	2015.6667	0	0
3066	"gilleman, q."	1.1918	0.1646	8	5	8	3	0	0	2016.3333	0	0
3067	"gillerot, y."	0.4235	-0.0231	15	5	8	2	0	0	2012	0	0
3069	"gillet, p."	1.1164	-0.2063	11	23	56	8	8	0.678	2013.25	1	0.0847
3070	"gillet, philippe"	-0.5219	-0.2839	17	52	153	25	483	35.357	2011.68	19.32	1.4143
3074	"gilman, robert h."	-0.1505	0.0482	3	13	33	5	34	6.7459	2012.6	6.8	1.3492
3075	"gimnig, john"	-0.8042	-0.3878	28	5	7	2	47	4.125	2009.5	23.5	2.0625
3078	"giralt, a. nebot"	0.833	-0.1408	18	3	4	2	0	0	2016	0	0
3089	"glynn, judith r."	-0.3989	-0.2222	10	9	18	3	65	3.7595	2006.6667	21.6667	1.2532
3091	"gobbi, f."	0.9165	0.1213	33	8	17	3	3	0.2226	2009	1	0.0742
3092	"gobbi, federico"	-0.6674	-0.3449	7	13	29	5	145	9.1761	2011.8	29	1.8352
3095	"goddeeris, bruno"	-0.0778	0.118	3	1	1	2	12	1.5116	2014.5	6	0.7558
3096	"goddeeris, bruno maria"	-0.5532	0.2814	5	11	15	3	74	7.4608	2013.3333	24.6667	2.4869
3097	"godeaux, olivier"	-0.4143	0.4798	1	28	31	2	0	0	2008.5	0	0
3103	"godin, i."	0.5406	0.3931	25	1	1	2	0	0	2007	0	0
3110	"goetghebuer, s."	1.2235	-0.5018	11	15	32	3	57	4.5755	2012.6667	19	1.5252
3117	"golassa, lemu"	-0.8785	-0.234	2	7	9	3	104	9.3161	2012.3333	34.6667	3.1054
3119	"golovljova, irina"	-0.8127	0.1801	13	8	11	2	222	19.2234	2014.5	111	9.6117
3125	"gomes, m."	0.5632	0.0608	6	6	6	2	1	0.9098	2016	0.5	0.4549
3126	"gomes, m. l."	0.7679	0.4327	37	9	18	2	5	0.1182	2003	2.5	0.0591
3127	"gomes, melba"	-0.6399	-0.1104	2	5	5	2	56	5.5532	2011	28	2.7766
3129	"gomez, d."	1.2403	0.3101	19	9	15	2	1	0.056	2008	0.5	0.028
3147	"gonzalez, armando e."	-0.1365	0.0407	3	13	33	5	34	6.7459	2012.6	6.8	1.3492
3150	"gonzalez, elsa"	-0.1217	-0.4139	24	6	11	3	75	3.9563	2008	25	1.3188
3158	"gonzalez, raquel"	-0.6546	-0.0443	2	24	31	3	48	2.4397	2011.6667	16	0.8132
3167	"goossens, h."	0.3611	0.2217	6	3	5	3	0	0	2017	0	0
3170	"gorbea, m. b."	1.4289	-0.042	12	8	17	3	0	0	2011	0	0
3178	"gotuzzo, e."	1.0999	0.3302	8	12	21	5	23	1.4033	2009.6	4.6	0.2807
3179	"gotuzzo, eduardo"	-0.0852	-0.3933	24	13	27	7	102	5.933	2010	14.5714	0.8476
3181	"goudsmit, jaap"	-0.2208	0.6232	1	16	42	4	0	0	2005.5	0	0
3198	"graham, barney"	-0.0471	0.4126	29	18	34	3	0	0	2015.6667	0	0
3202	"grais, rebecca f."	-0.5716	-0.0742	2	14	15	3	62	2.825	2012	20.6667	0.9417
3206	"grande, tanilu"	-0.9261	0.0521	16	12	15	2	52	2.0718	2008.5	26	1.0359
3208	"grandesso, francesco"	-0.6225	-0.066	2	11	15	3	16	1.9521	2016	5.3333	0.6507
3217	"green, sharone"	-0.2778	0.8908	26	9	9	2	42	1.8685	2007.5	21	0.9343
3222	"greenwood, brian"	-0.2793	0.3291	1	20	21	3	48	4.2128	2013	16	1.4043
3226	"grietens, k. p."	0.7626	0.1059	6	18	23	4	0	0	2015.5	0	0
3227	"grietens, k. peeters"	0.7515	0.0679	6	30	55	13	1	0.182	2014.6923	0.0769	0.014
3228	"grietens, koen p."	-0.7126	0.0247	22	15	15	2	0	0	2017	0	0
3229	"grietens, koen peeters"	-0.8294	-0.1557	22	88	226	32	346	48.5804	2015.0312	10.8125	1.5181
3233	"griffiths, oliver"	-0.1001	0.466	29	13	16	2	0	0	2017	0	0
3240	"grimm, f."	1.1822	-0.0656	12	13	13	2	10	0.3984	2012.5	5	0.1992
3244	"grobusch, martin p."	-0.3396	0.1891	1	8	9	3	45	3.2851	2013	15	1.095
3252	"groom, zoe"	-0.4877	0.3046	3	3	5	2	8	5.823	2016	4	2.9115
3255	"gros, philippe"	-0.7803	0.5656	34	5	8	2	3	0.366	2012.5	1.5	0.183
3263	"gruson, d."	0.5102	-0.0637	15	6	11	2	0	0	2011	0	0
3266	"gryseels, bruno"	-0.7313	0.0124	14	12	26	6	109	5.483	2007.5	18.1667	0.9138
3267	"gryseels, c."	0.8172	0.0764	6	17	26	5	1	0.182	2014.2	0.2	0.0364
3268	"gryseels, charlotte"	-0.835	-0.1307	22	50	148	18	126	28.2746	2015.6667	7	1.5708
3269	"gryseels, sophie"	-0.3866	-0.1105	2	13	20	3	44	5.1873	2014.3333	14.6667	1.7291
3282	"guerin, philippe j."	-0.6471	-0.1805	2	30	33	6	126	9.5942	2010.6667	21	1.599
3284	"guerra, carlos a."	-1.0127	0.1051	32	7	12	2	370	19.007	2010.5	185	9.5035
3286	"guerra, m."	1.3144	0.2049	19	6	21	4	1	0.056	2009.5	0.25	0.014
3288	"guerra-chang, m."	1.352	0.2988	19	9	23	3	0	0	2011.6667	0	0
3298	"guiguemde, r. t."	0.6499	0.1389	6	10	11	2	0	0	2016	0	0
3299	"guiguemde, robert t."	-0.6889	-0.0448	27	17	37	6	70	7.3493	2012.6667	11.6667	1.2249
3300	"guiguemde, robert tinga"	-0.6252	-0.0522	27	4	6	2	21	0.9343	2007.5	10.5	0.4671
3302	"guiguemde, tinga robert"	-0.5794	-0.0327	27	16	31	4	43	3.2048	2010	10.75	0.8012
3306	"guillard, bertrand"	-0.9034	0.3688	13	20	31	2	119	9.8022	2012.5	59.5	4.9011
3313	"guindo, ousmane"	-0.5916	0.0348	2	14	16	2	28	1.0472	2011.5	14	0.5236
3315	"guiraud, issa"	-0.5755	-0.121	27	16	23	3	31	2.2721	2014.6667	10.3333	0.7574
3317	"guisez, yves"	-0.5375	0.1824	5	10	21	4	30	2.1775	2012.5	7.5	0.5444
3327	"guthmann, jean-paul"	-0.7048	-0.1681	2	33	63	8	119	5.986	2007.375	14.875	0.7483
3330	"gutierrez, andres"	-0.4614	-0.097	9	13	22	2	13	1.141	2010.5	6.5	0.5705
3335	"guzman-guzman, mitchel"	-0.9365	0.1092	16	9	14	2	10	9.0984	2017	5	4.5492
3338	"gyorkos, theresa w."	-0.9562	0.2662	16	17	36	4	22	1.7465	2013.25	5.5	0.4366
3339	"gyselinck, k."	0.6838	-0.2314	15	4	4	3	0	0	2013.6667	0	0
3344	"haba, nyankoye yves"	-0.5426	-0.5246	23	10	14	2	4	2.0637	2016.5	2	1.0318
3347	"habimana, l."	0.5257	-0.0877	15	9	22	6	2	0.1119	2010.6667	0.3333	0.0187
3350	"habtewold, tibebu"	-0.485	0.2868	3	6	11	4	20	7.7071	2015.75	5	1.9268
3352	"hachizovu, sebastian"	-0.653	-0.2116	2	8	12	2	40	6.7989	2014	20	3.3995
3364	"hailu, a."	1.1833	0.0191	18	22	41	5	113	5.0272	2010.4	22.6	1.0054
3365	"hailu, asrat"	-0.5368	-0.3743	23	29	82	14	209	26.0369	2014.2143	14.9286	1.8598
3366	"hainard, alexandre"	-0.4932	0.2101	5	14	30	3	79	5.4088	2011	26.3333	1.8029
3370	"halidou, t."	0.718	-0.0091	6	8	9	2	0	0	2013	0	0
3382	"hamed, kamal"	-0.5993	-0.0906	2	11	13	3	69	5.0685	2013	23	1.6895
3384	"hamel, mary j."	-0.2635	0.3625	1	13	14	2	18	1.5798	2014	9	0.7899
3408	"harbach, ralph e."	-1.0816	0.1187	32	9	26	3	435	17.3316	2010.3333	145	5.7772
3413	"hardy, l."	1.0037	-0.2392	20	3	3	2	0	0	2016	0	0
3417	"harms, g."	1.1972	-0.0222	12	9	14	2	0	0	2015	0	0
3420	"harries, a. d."	1.2137	-0.4291	11	36	91	14	432	28.9333	2010.8571	30.8571	2.0667
3422	"harries, anthony"	-0.6576	-0.5377	7	8	9	2	108	4.303	2010	54	2.1515
3423	"harries, anthony d."	-0.6358	-0.5031	7	22	34	9	273	12.743	2010.6667	30.3333	1.4159
3424	"harries, katie"	-0.644	-0.5482	7	5	7	2	43	2.197	2009.5	21.5	1.0985
3428	"harrison, wendy"	-0.3119	0.0901	3	15	15	2	15	13.6475	2017	7.5	6.8238
3434	"hasker, e."	1.0938	0.1251	4	50	187	31	104	7.3389	2013.7097	3.3548	0.2367
3435	"hasker, e. c."	1.3282	0.086	39	5	8	2	0	0	2016	0	0
3436	"hasker, epco"	-0.3745	-0.1568	9	43	91	11	156	11.4372	2013.0909	14.1818	1.0397
3437	"hasker, epco c."	-0.8187	0.0028	14	6	10	2	16	1.9521	2015.5	8	0.976
3446	"hausmann-muela, susanna"	-0.8806	-0.0914	22	24	48	7	82	14.4251	2013.8571	11.7143	2.0607
3451	"hay, simon i."	-1.0444	0.1123	32	14	40	6	861	46.5307	2011.1667	143.5	7.7551
3458	"hayette, marie-pierre"	-1.115	-0.2102	36	8	14	4	23	6.2221	2015	5.75	1.5555
3464	"hefnawy, a."	1.0761	0.2088	8	5	10	2	0	0	2017	0	0
3473	"hendrickx, d."	1.1442	0.1684	12	6	7	3	0	0	2011	0	0
3474	"hendrickx, david"	-0.3633	-0.0326	14	9	13	2	33	2.5195	2013.5	16.5	1.2598
3475	"hendrickx, guy"	-0.8092	0.2061	13	15	16	4	235	20.1566	2013.5	58.75	5.0391
3477	"hendrickx, sarah"	-0.5476	0.0557	9	9	11	2	31	5.9238	2014.5	15.5	2.9619
3480	"hendy, a."	0.9143	0.0339	6	7	8	2	12	2.184	2016	6	1.092
3481	"hendy, adam"	-0.742	0.0378	22	13	21	3	3	2.7295	2017	1	0.9098
3482	"heng, somony"	-0.9377	-0.2304	21	24	78	8	105	15.2986	2015.25	13.125	1.9123
3483	"hengeveld, paul"	-0.7197	0.1477	13	10	16	2	146	8.9307	2013	73	4.4653
3500	"heppner, d. gray"	-0.2329	0.5224	1	50	93	11	1	0.0789	2006.5455	0.0909	0.0072
3501	"heppner, d. gray, jr."	-0.2052	0.4643	1	11	12	2	26	0.9724	2005.5	13	0.4862
3503	"heppner, donald g."	-0.3753	0.4288	1	27	34	4	0	0	2006	0	0
3505	"heppner, gray"	-0.3848	0.5153	1	25	34	3	0	0	2007.3333	0	0
3506	"hercot, d."	0.7455	-0.2874	15	2	3	2	2	0.1057	2012.5	1	0.0529
3508	"herdewijn, piet"	-0.4054	-0.107	30	12	15	2	59	2.8315	2008.5	29.5	1.4157
3520	"hermans, veerle"	-0.5363	-0.2616	17	8	10	2	28	2.4574	2011	14	1.2287
3521	"hermsen, cornelus c."	-0.3146	0.6176	1	4	8	2	64	4.6684	2013.5	32	2.3342
3524	"hernandez, l."	1.0333	0.1035	12	4	4	2	1	0.182	2014	0.5	0.091
3526	"herrera, socrates"	-0.9007	0.1435	16	10	16	2	14	2.548	2015	7	1.274
3529	"herrmann, mathias"	-0.5329	0.0825	13	2	3	2	7	3.4575	2016	3.5	1.7288
3530	"herrod, jessica"	-0.5897	0.4217	5	7	14	2	1	0.9098	2016	0.5	0.4549
3534	"heutmekers, marloes"	-0.4987	-0.3179	17	7	13	2	23	1.216	2012	11.5	0.608
3536	"heylen, dieter"	-0.6844	0.1368	13	15	26	4	162	11.9368	2014	40.5	2.9842
3538	"heyman, paul"	-0.6187	0.0477	3	22	34	6	248	16.8735	2012.8333	41.3333	2.8123
