id	label	x	y	cluster	weight<Links>	weight<Total link strength>	weight<Documents>	weight<Citations>	weight<Norm. citations>	score<Avg. pub. year>	score<Avg. citations>	score<Avg. norm. citations>
10071	"yan, e"	-0.4966	0.0006	2	21	50	33	543	44.4011	2012.8485	16.4545	1.3455
10076	"yan, y"	-0.7289	-0.01	3	3	5	5	30	5.9686	2014.6	6	1.1937
10082	"yang, c"	-0.1177	0.1379	6	6	9	16	197	10.2415	2005.8125	12.3125	0.6401
10083	"yang, cc"	-0.304	0.2378	12	7	7	12	96	7.4855	2009.5833	8	0.6238
10095	"yang, l"	-0.5642	0.1335	16	11	20	12	111	14.7989	2012.5833	9.25	1.2332
10102	"yang, s"	-0.4287	-0.2184	1	5	7	7	39	4.092	2009.1429	5.5714	0.5846
10105	"yang, y"	-0.2513	-0.019	1	6	7	8	125	7.776	2008.75	15.625	0.972
10116	"yao, y"	-0.4794	-0.5267	5	2	6	7	255	14.2505	1992.7143	36.4286	2.0358
10128	"ye, fy"	-0.324	-0.2785	1	11	26	23	198	17.967	2012	8.6087	0.7812
10161	"yi, k"	-0.8675	0.4932	26	3	3	5	32	2.5738	2010.8	6.4	0.5148
10173	"yitzhaki, m"	0.1982	0.8639	25	3	3	8	122	6.8784	1998	15.25	0.8598
10185	"yoon, j"	0.27	0.0746	10	5	16	13	230	24.2051	2012.5385	17.6923	1.8619
10194	"yoshikane, f"	-0.9839	0.0024	7	3	7	10	107	10.7031	2009	10.7	1.0703
10207	"youtie, j"	-0.4653	0.3911	7	8	16	11	123	21.7807	2013.9091	11.1818	1.9801
10213	"yu, d"	-0.4173	0.2723	2	4	11	8	80	7.4552	2008.75	10	0.9319
10215	"yu, g"	-0.399	0.2386	2	5	14	17	149	10.2406	2008.4706	8.7647	0.6024
10216	"yu, h"	-0.0454	-0.4678	1	6	8	6	61	3.9461	2012.5	10.1667	0.6577
10231	"yu, y"	-0.45	-0.0553	16	8	8	6	21	2.4837	2013.1667	3.5	0.414
10246	"yuan, yc"	-0.6012	-0.4516	5	1	1	5	61	4.8119	2011.6	12.2	0.9624
10305	"zeng, d"	-0.405	-0.0551	3	8	10	6	117	6.4976	2010.6667	19.5	1.0829
10314	"zhai, l"	-0.3633	-0.3138	5	5	6	5	33	5.271	2013.8	6.6	1.0542
10320	"zhang, c"	-0.5667	-0.265	4	18	26	10	92	7.2151	2013.3	9.2	0.7215
10324	"zhang, g"	-0.553	-0.0588	2	19	26	11	203	27.0673	2013.8182	18.4545	2.4607
10325	"zhang, h"	-0.8101	0.0073	7	4	6	9	41	3.3337	2001.1111	4.5556	0.3704
10326	"zhang, j"	-0.6908	0.0652	7	25	39	33	362	27.8861	2009.8182	10.9697	0.845
10328	"zhang, l"	0.0949	-0.1944	16	13	33	22	161	24.7699	2012.7273	7.3182	1.1259
10329	"zhang, m"	-0.2643	0.2146	12	3	4	5	470	28.3624	2010.6	94	5.6725
10330	"zhang, p"	-0.2842	-0.2313	16	4	4	8	215	12.7948	2008.875	26.875	1.5994
10336	"zhang, x"	-0.7383	-0.1252	4	20	43	20	160	14.8342	2011.3	8	0.7417
10337	"zhang, y"	-0.457	0.0108	3	18	27	25	323	31.8031	2011.24	12.92	1.2721
10340	"zhang, z"	-0.6413	-0.2022	15	15	17	12	71	5.1424	2010.0833	5.9167	0.4285
10343	"zhao, d"	0.0001	0.8346	35	2	12	14	289	19.4016	2010	20.6429	1.3858
10345	"zhao, h"	-0.2303	-0.087	3	8	10	6	31	2.5674	1996	5.1667	0.4279
10352	"zhao, sx"	-0.2638	-0.3576	1	5	12	10	62	8.248	2013.8	6.2	0.8248
10354	"zhao, x"	-0.5801	-0.436	5	5	5	5	15	1.9744	2012.8	3	0.3949
10355	"zhao, y"	-0.6233	-0.1125	4	11	12	7	20	4.0581	2013.5714	2.8571	0.5797
10356	"zhao, yh"	-1.031	-0.1037	22	5	24	7	62	6.0059	2012.4286	8.8571	0.858
10364	"zheng, j"	-0.8177	-0.1259	4	9	20	6	40	4.6052	2013.1667	6.6667	0.7675
10386	"zhou, p"	-0.0636	0.1092	4	9	23	21	333	23.9249	2011.2381	15.8571	1.1393
10394	"zhu, d"	-0.4163	0.0219	4	12	18	7	29	7.4553	2014	4.1429	1.065
10396	"zhu, j"	-0.1654	0.1074	8	10	10	6	51	5.9874	2009	8.5	0.9979
10403	"zhu, x"	-0.6269	0.0293	2	9	11	8	44	5.3887	2009.125	5.5	0.6736
10404	"zhu, y"	-0.5153	0.1109	2	3	6	5	5	2.0805	2015.6	1	0.4161
10419	"zitt, m"	0.7334	-0.8559	21	12	34	28	767	44.5966	2005.0714	27.3929	1.5927
10435	"zsindely, s"	1.2388	-0.2928	24	4	20	12	247	17.6206	1993.25	20.5833	1.4684
10437	"zuccala, a"	0.3644	-0.1259	9	7	7	11	193	12.0045	2009.7273	17.5455	1.0913
